# Timing information for sensor with frame id: Sensor
# Columns are in order
# - packet index of the packet in the bag, first packet is 1
# - timestamp when rosbag wrote the packet, i.e. rosbag::MessageInstance::getTime().toNSec()
# - timestamp when data was acquired, i.e. message.header.stamp.toNSec()
#
# The data can be read in python using
# import numpy
# np.loadtxt(<filename>, dtype='uint64')
25122	1512982354059488415	1512982354058343376
25265	1512982354189660597	1512982354187736253
25340	1512982354229356065	1512982354228294473
25472	1512982354357486718	1512982354356490111
25605	1512982354464549054	1512982354463462029
25684	1512982354519525711	1512982354518393157
25845	1512982354657511930	1512982354656403275
25954	1512982354742785014	1512982354741733908
26069	1512982354848863261	1512982354847688903
26183	1512982354942391146	1512982354941192559
26338	1512982355072371795	1512982355070975829
26401	1512982355115739472	1512982355114734208
26521	1512982355224597445	1512982355223189603
26666	1512982355340297916	1512982355339005229
26818	1512982355471050075	1512982355469319096
26888	1512982355522488160	1512982355521568043
27042	1512982355657828635	1512982355656614643
27119	1512982355711715813	1512982355710911585
27301	1512982355857496992	1512982355856249688
27364	1512982355909526541	1512982355908581369
27482	1512982356014336132	1512982356013353886
27607	1512982356118817429	1512982356117819852
27758	1512982356244822805	1512982356243282138
27866	1512982356328346759	1512982356326995038
28017	1512982356464789428	1512982356460834210
28085	1512982356504853604	1512982356503708834
28240	1512982356634093939	1512982356632595294
28317	1512982356706221269	1512982356705088360
28499	1512982356876678868	1512982356875008153
28580	1512982356912015438	1512982356911026110
28706	1512982357030592566	1512982357028912267
28851	1512982357140023283	1512982357138765590
28953	1512982357219054283	1512982357217796363
29035	1512982357295196539	1512982357294230720
29199	1512982357437973259	1512982357436800584
29301	1512982357516641584	1512982357515679363
29423	1512982357623035667	1512982357621840091
29564	1512982357733291996	1512982357732069455
29640	1512982357794548872	1512982357793683271
29792	1512982357920101702	1512982357918962110
29874	1512982357990791499	1512982357990059285
30054	1512982358152397692	1512982358149677500
30121	1512982358196509446	1512982358195683745
30279	1512982358317596168	1512982358316209705
30401	1512982358425270819	1512982358424126276
30518	1512982358522271911	1512982358520611741
30621	1512982358605901333	1512982358604733030
30770	1512982358747721487	1512982358743660804
30833	1512982358789895069	1512982358788963993
31003	1512982358920942557	1512982358919407800
31103	1512982359001585024	1512982359000396098
31283	1512982359165776890	1512982359162454922
31331	1512982359200648956	1512982359199571597
31477	1512982359309862879	1512982359308740367
31598	1512982359418480115	1512982359417285646
31692	1512982359481787521	1512982359480913524
31848	1512982359609454103	1512982359608391957
31959	1512982359701617068	1512982359700292199
32046	1512982359788990684	1512982359787566964
32217	1512982359932720842	1512982359931249141
32290	1512982359978478643	1512982359977743211
32412	1512982360087691019	1512982360086198645
32571	1512982360222505979	1512982360221215308
32690	1512982360316575538	1512982360315341235
32810	1512982360421102449	1512982360419865089
32892	1512982360474044042	1512982360473114629
33011	1512982360581556023	1512982360580376616
33166	1512982360706503386	1512982360705449871
33291	1512982360821343646	1512982360819878864
33414	1512982360922282069	1512982360921099862
33520	1512982361007387608	1512982361006139122
33631	1512982361096872988	1512982361095143254
33764	1512982361199222309	1512982361197937422
33871	1512982361283070881	1512982361281847269
34007	1512982361411172724	1512982361409869893
34095	1512982361466272239	1512982361465452191
34246	1512982361597304600	1512982361596244011
34374	1512982361708005291	1512982361706745292
34446	1512982361768154245	1512982361767171571
34598	1512982361895188746	1512982361893463699
34715	1512982361994055717	1512982361992366379
34813	1512982362068396712	1512982362067335834
34927	1512982362170725021	1512982362169548144
35068	1512982362276581934	1512982362275358962
35198	1512982362387363337	1512982362386272037
35306	1512982362479318836	1512982362478172324
35429	1512982362582124932	1512982362581091583
35527	1512982362657842727	1512982362657009030
35703	1512982362807238982	1512982362805939934
35775	1512982362858141670	1512982362857185546
35935	1512982363016831594	1512982363014260241
36007	1512982363060267770	1512982363059429666
36171	1512982363189276949	1512982363187857907
36271	1512982363266038074	1512982363264594806
36379	1512982363358920558	1512982363357826364
36542	1512982363495158226	1512982363493972107
36611	1512982363548360283	1512982363547626175
36780	1512982363699990300	1512982363698873117
36886	1512982363777212497	1512982363775530294
37001	1512982363869109361	1512982363867889158
37142	1512982364006087147	1512982364004261340
37212	1512982364045997048	1512982364045176486
37366	1512982364176362803	1512982364174888003
37493	1512982364288970695	1512982364286993383
37607	1512982364398129453	1512982364396757769
37744	1512982364495580023	1512982364494234070
37805	1512982364540706697	1512982364539835930
37970	1512982364685496032	1512982364684152844
38118	1512982364797364686	1512982364795935854
38175	1512982364839981209	1512982364839205433
38340	1512982365001519531	1512982365000278690
38408	1512982365038445476	1512982365037291322
38580	1512982365191729755	1512982365190133334
38643	1512982365239192933	1512982365238005883
38800	1512982365372182031	1512982365371063449
38898	1512982365437161341	1512982365436317262
39055	1512982365594638500	1512982365593216641
39126	1512982365633715059	1512982365632816328
39306	1512982365812210940	1512982365809562819
39384	1512982365853414713	1512982365852525293
39545	1512982365973646630	1512982365972516031
39626	1512982366053367515	1512982366052154706
39781	1512982366183129943	1512982366181868338
39875	1512982366246247231	1512982366245206792
39986	1512982366338495155	1512982366336892152
40140	1512982366474261685	1512982366472665578
40225	1512982366544951131	1512982366543781814
40331	1512982366633914937	1512982366632802097
40509	1512982366780391770	1512982366779031074
40596	1512982366857600006	1512982366856582062
40743	1512982366973881825	1512982366972966387
40849	1512982367052967798	1512982367051361768
40965	1512982367158048231	1512982367156805038
41091	1512982367260552492	1512982367258861086
41185	1512982367332739447	1512982367331621934
41340	1512982367456642858	1512982367455571807
41422	1512982367530899420	1512982367529810306
41576	1512982367672599063	1512982367670628528
41698	1512982367765734879	1512982367764736039
41777	1512982367816905147	1512982367816040412
41933	1512982367964772868	1512982367963614549
42056	1512982368045246756	1512982368044117416
42183	1512982368174373712	1512982368172423545
42238	1512982368215122619	1512982368214168024
42396	1512982368335610909	1512982368334626454
42511	1512982368437365476	1512982368436338351
42662	1512982368548612778	1512982368547609648
42782	1512982368657480400	1512982368656485761
42848	1512982368710196301	1512982368708828699
43010	1512982368849944187	1512982368848735992
43154	1512982368965791278	1512982368964046611
43222	1512982369018162134	1512982369017067131
43373	1512982369141464418	1512982369140399737
43486	1512982369240260568	1512982369239198826
43583	1512982369307903012	1512982369306740832
43758	1512982369482582762	1512982369481077899
43822	1512982369517929118	1512982369517160320
43944	1512982369618306929	1512982369617080962
44098	1512982369747879198	1512982369746557813
44192	1512982369815950512	1512982369814573782
44315	1512982369924573770	1512982369923731369
44421	1512982370001443707	1512982370000395424
44579	1512982370137231277	1512982370136150573
44689	1512982370227521550	1512982370225737585
44798	1512982370323632213	1512982370322640722
44952	1512982370465427178	1512982370463923909
45017	1512982370502258605	1512982370501163173
45173	1512982370621302578	1512982370620126740
45262	1512982370711174430	1512982370709940778
45386	1512982370801788594	1512982370800770429
45554	1512982370955326961	1512982370952551806
45621	1512982370996937435	1512982370996037853
45779	1512982371131433328	1512982371129962291
45879	1512982371205648326	1512982371204538143
46012	1512982371329181233	1512982371327964777
46155	1512982371451505485	1512982371450090995
46215	1512982371488928451	1512982371487994509
46373	1512982371637054005	1512982371635930198
46450	1512982371689503053	1512982371688675070
46643	1512982371850760945	1512982371848564841
46707	1512982371896153002	1512982371895101462
46868	1512982372036553979	1512982372035066501
46983	1512982372126354860	1512982372125201045
47099	1512982372223930669	1512982372222764814
47192	1512982372289189679	1512982372288114725
47352	1512982372435658036	1512982372434485783
47420	1512982372483233618	1512982372482377664
47586	1512982372628652015	1512982372627315455
47684	1512982372697100035	1512982372695879434
47786	1512982372780896955	1512982372779535058
47959	1512982372956558220	1512982372953646398
48021	1512982372997441810	1512982372996592248
48149	1512982373100326912	1512982373098793042
48317	1512982373233278592	1512982373230881583
48387	1512982373277862691	1512982373277070465
48517	1512982373393258231	1512982373392254129
48625	1512982373487383133	1512982373485880775
48743	1512982373585370331	1512982373584033717
48884	1512982373694194118	1512982373692664952
48998	1512982373793617480	1512982373792245123
49145	1512982373920754146	1512982373919490934
49271	1512982374026569332	1512982374024952460
49334	1512982374075089028	1512982374074119991
49485	1512982374194414316	1512982374193425755
49630	1512982374303887031	1512982374302411984
49755	1512982374417702689	1512982374416494350
49818	1512982374470534481	1512982374469691717
49993	1512982374611718253	1512982374609972318
50056	1512982374667497995	1512982374666354755
50212	1512982374802878080	1512982374801690984
50351	1512982374922221203	1512982374920247950
50431	1512982374969319471	1512982374968059076
50541	1512982375069429057	1512982375068566387
50699	1512982375210724422	1512982375209083444
50820	1512982375303961288	1512982375302683611
50907	1512982375362261858	1512982375361408378
51052	1512982375496301954	1512982375495260099
51188	1512982375594134308	1512982375592950435
51287	1512982375687219327	1512982375685853864
51419	1512982375790235878	1512982375789038088
51536	1512982375886253061	1512982375885062854
51641	1512982375968610848	1512982375967125159
51756	1512982376068255747	1512982376067113266
51909	1512982376215990035	1512982376214717995
51973	1512982376254845603	1512982376254027841
52141	1512982376393992520	1512982376392872056
52232	1512982376458410982	1512982376457135828
52386	1512982376609020413	1512982376607118333
52464	1512982376653542379	1512982376652531836
52641	1512982376811677290	1512982376809926346
52702	1512982376850821975	1512982376850058921
52851	1512982376971245834	1512982376970369009
52958	1512982377056526488	1512982377055551906
53084	1512982377174607326	1512982377173530294
53197	1512982377260030761	1512982377258819168
53311	1512982377360444738	1512982377359173256
53472	1512982377501677201	1512982377500361564
53537	1512982377546414436	1512982377545499398
53717	1512982377706267068	1512982377704245309
53789	1512982377743754801	1512982377742933025
53946	1512982377880255303	1512982377879187309
54077	1512982377998105785	1512982377996478146
54180	1512982378077790684	1512982378076189590
54324	1512982378201565093	1512982378200039340
54404	1512982378262963531	1512982378261143834
54527	1512982378364931883	1512982378363759808
54665	1512982378474251000	1512982378472842950
54765	1512982378553218392	1512982378551293529
54916	1512982378701850570	1512982378700613717
54989	1512982378736474745	1512982378735404813
55121	1512982378858151353	1512982378857084129
55271	1512982378974246578	1512982378973302723
55339	1512982379034312730	1512982379033530163
55502	1512982379171596877	1512982379170299422
55596	1512982379234409369	1512982379233462312
55751	1512982379389356136	1512982379387801061
55843	1512982379448022555	1512982379446836281
55998	1512982379589313429	1512982379587684722
56066	1512982379631871620	1512982379631056383
56207	1512982379741551274	1512982379740460770
56338	1512982379860903403	1512982379859450486
56460	1512982379960281516	1512982379959240755
56600	1512982380078059484	1512982380077025920
56668	1512982380126028582	1512982380125236267
56799	1512982380233890335	1512982380233046847
56960	1512982380376782159	1512982380375406114
57062	1512982380451933755	1512982380450916248
57208	1512982380597258147	1512982380595799353
57281	1512982380632869801	1512982380631940327
57437	1512982380777015890	1512982380775193643
57526	1512982380847905571	1512982380846514921
57626	1512982380923815093	1512982380922895824
57788	1512982381063112208	1512982381061737259
57932	1512982381179434835	1512982381177978548
58005	1512982381231423340	1512982381230345618
58151	1512982381366686771	1512982381365492506
58227	1512982381415484972	1512982381414621966
58391	1512982381554050766	1512982381552781475
58499	1512982381641379451	1512982381640003905
58600	1512982381725426363	1512982381724303770
58758	1512982381865123874	1512982381863621692
58833	1512982381914654730	1512982381913769019
58958	1512982382024111372	1512982382022867684
59071	1512982382120623619	1512982382119726833
59223	1512982382258656133	1512982382257357890
59317	1512982382312223733	1512982382310971855
59446	1512982382434026983	1512982382432888492
59594	1512982382550332691	1512982382549378816
59719	1512982382659248549	1512982382657720925
59801	1512982382709921495	1512982382708949760
59967	1512982382860281540	1512982382858890404
60032	1512982382906817123	1512982382906008157
60180	1512982383045663466	1512982383044182611
60294	1512982383120610414	1512982383119624818
60405	1512982383211967466	1512982383210700452
60528	1512982383315893489	1512982383314623740
60676	1512982383436801027	1512982383435494502
60800	1512982383550972044	1512982383549794948
60869	1512982383602020220	1512982383601167291
61025	1512982383739586149	1512982383738515726
61120	1512982383799895468	1512982383799035244
61278	1512982383956701908	1512982383954931353
61357	1512982384000118451	1512982383998894709
61512	1512982384145796127	1512982384144516182
61583	1512982384198193339	1512982384197213963
61740	1512982384332158436	1512982384327747201
61848	1512982384408425446	1512982384407303944
62003	1512982384553579784	1512982384551901656
62075	1512982384604939801	1512982384604133344
62215	1512982384708863219	1512982384707781208
62360	1512982384840353537	1512982384838900044
62478	1512982384922940773	1512982384921811253
62584	1512982385012591447	1512982385011566213
62719	1512982385135242178	1512982385134163655
62784	1512982385187618545	1512982385186623025
62971	1512982385328340172	1512982385326805508
63094	1512982385467248564	1512982385463596818
63186	1512982385507941077	1512982385506873720
63309	1512982385620963892	1512982385619114532
63403	1512982385691757182	1512982385690701499
63569	1512982385830617051	1512982385829370470
63646	1512982385898241281	1512982385897117858
63819	1512982386058140444	1512982386056697485
63897	1512982386098712678	1512982386097688997
63989	1512982386181644833	1512982386180828667
64134	1512982386303599631	1512982386302294105
64288	1512982386437052528	1512982386435509437
64358	1512982386482018853	1512982386481217790
64513	1512982386605252665	1512982386604273067
64624	1512982386703128754	1512982386702190130
64748	1512982386808897155	1512982386807359722
64885	1512982386930250391	1512982386928643898
64957	1512982386978471471	1512982386977452328
65140	1512982387135806158	1512982387134136369
65183	1512982387175424462	1512982387174006938
65367	1512982387337350289	1512982387335486421
65445	1512982387384937717	1512982387383821003
65597	1512982387510477185	1512982387509481246
65712	1512982387608279591	1512982387607015509
65816	1512982387683258909	1512982387681972170
65973	1512982387831035160	1512982387829725073
66038	1512982387868591062	1512982387867760196
66204	1512982388018506910	1512982388017272199
66343	1512982388142785196	1512982388141227437
66414	1512982388179301266	1512982388178505344
66531	1512982388277637609	1512982388276460518
66697	1512982388432205617	1512982388430571533
66758	1512982388467122376	1512982388466294942
66906	1512982388585416083	1512982388584362393
67027	1512982388693950907	1512982388692303610
67173	1512982388821311766	1512982388820022387
67241	1512982388864942431	1512982388863820484
67396	1512982388988301545	1512982388986997087
67499	1512982389073859681	1512982389071566867
67649	1512982389216405229	1512982389215144806
67724	1512982389260530221	1512982389259696759
67882	1512982389397142414	1512982389395973149
68003	1512982389500561648	1512982389499436236
68115	1512982389590008835	1512982389587818873
68226	1512982389676523820	1512982389675159365
68378	1512982389816870564	1512982389815536522
68441	1512982389855197267	1512982389854309079
68609	1512982390006624115	1512982390005247961
68680	1512982390055038562	1512982390054158283
68837	1512982390190404699	1512982390189122053
68923	1512982390253409166	1512982390252513768
69091	1512982390385482083	1512982390384446569
69163	1512982390451269606	1512982390450153403
69351	1512982390623491704	1512982390622134137
69414	1512982390658074681	1512982390657205735
69529	1512982390754564715	1512982390753539383
69657	1512982390868158847	1512982390867145514
69811	1512982391002958342	1512982391001714407
69910	1512982391068904433	1512982391067942550
70028	1512982391174359505	1512982391172459095
70144	1512982391270215356	1512982391268975248
70287	1512982391383971006	1512982391382784650
70397	1512982391472522939	1512982391471621163
70544	1512982391605956441	1512982391604473228
70609	1512982391643977057	1512982391643261059
70731	1512982391750312982	1512982391749417758
70883	1512982391892347922	1512982391890691751
70961	1512982391943215031	1512982391942059970
71110	1512982392058727216	1512982392057028689
71231	1512982392166328884	1512982392165069302
71387	1512982392284519233	1512982392283293403
71475	1512982392373539025	1512982392372556884
71567	1512982392436415414	1512982392435630601
71717	1512982392586444100	1512982392585053405
71795	1512982392635563106	1512982392634648153
71972	1512982392791080531	1512982392789545018
72047	1512982392832747297	1512982392831498059
72202	1512982392972194368	1512982392971238682
72315	1512982393062626043	1512982393061558879
72429	1512982393159485361	1512982393158443338
72577	1512982393277749955	1512982393276663802
72691	1512982393367418455	1512982393365936371
72759	1512982393430050069	1512982393429166079
72918	1512982393562179831	1512982393561160293
73030	1512982393656026312	1512982393654758170
73182	1512982393801683901	1512982393800007874
73251	1512982393840989261	1512982393840227088
73366	1512982393928591398	1512982393927008590
73524	1512982394066516759	1512982394065509975
73663	1512982394177658031	1512982394176283618
73728	1512982394222182852	1512982394221359651
73900	1512982394384073732	1512982394381548556
73965	1512982394422297567	1512982394421292159
74124	1512982394560404517	1512982394559347507
74262	1512982394688478215	1512982394687148913
74339	1512982394723817524	1512982394722993408
74462	1512982394830771718	1512982394829778354
74576	1512982394932559616	1512982394931348143
74735	1512982395074944304	1512982395073615189
74800	1512982395119473865	1512982395118554677
74956	1512982395247371758	1512982395246301906
75061	1512982395328490736	1512982395327475923
75179	1512982395429586178	1512982395428606790
75320	1512982395544097628	1512982395542728942
75432	1512982395638106748	1512982395636858290
75552	1512982395742086985	1512982395740983240
75650	1512982395812986970	1512982395812176322
75810	1512982395971457211	1512982395970062450
75873	1512982396010701678	1512982396009395053
76033	1512982396135832833	1512982396133977720
76182	1512982396260206788	1512982396258886238
76246	1512982396309344487	1512982396308357392
76402	1512982396428780411	1512982396427900137
76528	1512982396552901583	1512982396551680635
76637	1512982396638762025	1512982396637639071
76736	1512982396715324671	1512982396714060842
76851	1512982396809669131	1512982396808454465
77028	1512982396966274085	1512982396963091641
77104	1512982397013449100	1512982397012621363
77258	1512982397140475943	1512982397139217881
77340	1512982397216134020	1512982397215029349
77492	1512982397355629353	1512982397354098694
77609	1512982397441041106	1512982397439801914
77675	1512982397498606698	1512982397497806559
77862	1512982397656473972	1512982397654543752
77932	1512982397703297799	1512982397702121941
78116	1512982397879097980	1512982397877379344
78196	1512982397918246808	1512982397917168935
78278	1512982397994682892	1512982397993653158
78432	1512982398116074139	1512982398114870734
78555	1512982398225607376	1512982398224470804
78661	1512982398307880045	1512982398306513625
78794	1512982398410746987	1512982398409616983
78927	1512982398529665891	1512982398528682386
79069	1512982398652253373	1512982398650770631
79132	1512982398689677843	1512982398688857265
79308	1512982398840506433	1512982398839420987
79416	1512982398932455032	1512982398931315745
79531	1512982399032140121	1512982399030833295
79616	1512982399087767102	1512982399086839644
79780	1512982399223631979	1512982399222600254
79854	1512982399288069225	1512982399287214568
80015	1512982399441561203	1512982399439521581
80077	1512982399485999272	1512982399484963666
80224	1512982399593897767	1512982399592910458
80376	1512982399717611065	1512982399716424098
80496	1512982399818553230	1512982399817098596
80566	1512982399882485243	1512982399881688926
80740	1512982400038608849	1512982400037260464
80792	1512982400078233886	1512982400077380625
80958	1512982400213839922	1512982400212476198
81101	1512982400312633869	1512982400311735473
81216	1512982400412164561	1512982400411039604
81289	1512982400476561848	1512982400475825103
81432	1512982400600525156	1512982400599456960
81557	1512982400706148388	1512982400704875875
81706	1512982400825855388	1512982400824683719
81818	1512982400906524071	1512982400905503377
81891	1512982400974932198	1512982400974124015
82046	1512982401107248395	1512982401106142110
82136	1512982401170411105	1512982401169679078
82281	1512982401301837538	1512982401300186259
82384	1512982401382469238	1512982401381472518
82556	1512982401541752187	1512982401540278803
82629	1512982401575762568	1512982401574966455
82758	1512982401692299338	1512982401690732643
82870	1512982401784443084	1512982401783414766
83039	1512982401941332159	1512982401939652655
83089	1512982401977330762	1512982401976146782
83255	1512982402111670437	1512982402110305334
83344	1512982402164254436	1512982402163534942
83505	1512982402299464156	1512982402298330876
83577	1512982402368365726	1512982402367399801
83717	1512982402472847618	1512982402471641245
83848	1512982402602172723	1512982402600658840
83989	1512982402715640241	1512982402714065658
84052	1512982402760452672	1512982402759443048
84213	1512982402892474044	1512982402891401528
84286	1512982402960361921	1512982402959329285
84477	1512982403104082931	1512982403102117336
84558	1512982403180187023	1512982403179204040
84699	1512982403295108061	1512982403293677948
84772	1512982403356920799	1512982403356110574
84945	1512982403516415689	1512982403514833866
85022	1512982403556514396	1512982403555284221
85150	1512982403668526383	1512982403667404374
85291	1512982403787723717	1512982403786565299
85429	1512982403911286136	1512982403909739201
85509	1512982403953783251	1512982403953039154
85665	1512982404118268460	1512982404116968306
85729	1512982404153265318	1512982404152397802
85878	1512982404261178832	1512982404260046534
86016	1512982404391110485	1512982404389793594
86156	1512982404497831280	1512982404496709386
